,restaurantsId,name,averageRating,establishmentTypeAndCuisineTags
447,d4064145,The Arthouse,4.5,Indian International
448,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
449,d5901185,Fountain Sizzlers,4.5,Indian
450,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
451,d21387580,Fiona,5.0,Italian Indian Bar Asian
452,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
453,d2034920,Namak,5.0,Indian
454,d8010527,Saptami,5.0,Indian
455,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
456,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
457,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
458,d15223662,Ummrao,5.0,Indian
459,d804433,Kebabs & Kurries,5.0,Indian
460,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
461,d21511592,Rasoi Kitchen & Bar,5.0,Indian
462,d19428928,Tanatan Shivaji Park,5.0,Indian
463,d1014520,Peshawri,4.5,Indian Healthy
464,d3268182,Nawab Saheb,5.0,Indian
465,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
466,d16845556,Yeda Republic,5.0,Asian
467,d6158439,The Brasserie,4.5,Indian International Asian
468,d17609451,Gallery Café,5.0,Indian International Asian Healthy
469,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
470,d1138825,Lotus Cafe,4.5,Indian Cafe International
471,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
472,d1370074,Dakshin Coastal,4.5,Indian
473,d947165,Flamboyante,4.5,Indian
474,d5899260,Bombay High,5.0,Bar
475,d7707818,The Bombay Canteen,4.5,Indian
476,d1202559,It's Mirchi,4.5,Indian
477,d4064145,The Arthouse,4.5,Indian International
478,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
479,d5901185,Fountain Sizzlers,4.5,Indian
480,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
481,d21387580,Fiona,5.0,Italian Indian Bar Asian
482,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
483,d2034920,Namak,5.0,Indian
484,d8010527,Saptami,5.0,Indian
485,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
486,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
487,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
488,d15223662,Ummrao,5.0,Indian
489,d804433,Kebabs & Kurries,5.0,Indian
490,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
491,d21511592,Rasoi Kitchen & Bar,5.0,Indian
492,d19428928,Tanatan Shivaji Park,5.0,Indian
493,d1014520,Peshawri,4.5,Indian Healthy
494,d3268182,Nawab Saheb,5.0,Indian
495,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
496,d16845556,Yeda Republic,5.0,Asian
497,d6158439,The Brasserie,4.5,Indian International Asian
498,d17609451,Gallery Café,5.0,Indian International Asian Healthy
499,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
500,d1138825,Lotus Cafe,4.5,Indian Cafe International
501,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
502,d1370074,Dakshin Coastal,4.5,Indian
503,d947165,Flamboyante,4.5,Indian
504,d5899260,Bombay High,5.0,Bar
505,d7707818,The Bombay Canteen,4.5,Indian
506,d1202559,It's Mirchi,4.5,Indian
507,d4064145,The Arthouse,4.5,Indian International
508,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
509,d5901185,Fountain Sizzlers,4.5,Indian
510,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
511,d21387580,Fiona,5.0,Italian Indian Bar Asian
512,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
513,d2034920,Namak,5.0,Indian
514,d8010527,Saptami,5.0,Indian
515,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
516,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
517,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
518,d15223662,Ummrao,5.0,Indian
519,d804433,Kebabs & Kurries,5.0,Indian
520,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
521,d21511592,Rasoi Kitchen & Bar,5.0,Indian
522,d19428928,Tanatan Shivaji Park,5.0,Indian
523,d1014520,Peshawri,4.5,Indian Healthy
524,d3268182,Nawab Saheb,5.0,Indian
525,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
526,d16845556,Yeda Republic,5.0,Asian
527,d6158439,The Brasserie,4.5,Indian International Asian
528,d17609451,Gallery Café,5.0,Indian International Asian Healthy
529,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
530,d1138825,Lotus Cafe,4.5,Indian Cafe International
531,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
532,d1370074,Dakshin Coastal,4.5,Indian
533,d947165,Flamboyante,4.5,Indian
534,d5899260,Bombay High,5.0,Bar
535,d7707818,The Bombay Canteen,4.5,Indian
536,d1202559,It's Mirchi,4.5,Indian
537,d4064145,The Arthouse,4.5,Indian International
538,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
539,d5901185,Fountain Sizzlers,4.5,Indian
540,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
541,d21387580,Fiona,5.0,Italian Indian Bar Asian
542,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
543,d2034920,Namak,5.0,Indian
544,d8010527,Saptami,5.0,Indian
545,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
546,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
547,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
548,d15223662,Ummrao,5.0,Indian
549,d804433,Kebabs & Kurries,5.0,Indian
550,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
551,d21511592,Rasoi Kitchen & Bar,5.0,Indian
552,d19428928,Tanatan Shivaji Park,5.0,Indian
553,d1014520,Peshawri,4.5,Indian Healthy
554,d3268182,Nawab Saheb,5.0,Indian
555,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
556,d16845556,Yeda Republic,5.0,Asian
557,d6158439,The Brasserie,4.5,Indian International Asian
558,d17609451,Gallery Café,5.0,Indian International Asian Healthy
559,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
560,d1138825,Lotus Cafe,4.5,Indian Cafe International
561,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
562,d1370074,Dakshin Coastal,4.5,Indian
563,d947165,Flamboyante,4.5,Indian
564,d5899260,Bombay High,5.0,Bar
565,d7707818,The Bombay Canteen,4.5,Indian
566,d1202559,It's Mirchi,4.5,Indian
567,d4064145,The Arthouse,4.5,Indian International
568,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
569,d5901185,Fountain Sizzlers,4.5,Indian
570,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
571,d21387580,Fiona,5.0,Italian Indian Bar Asian
572,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
573,d2034920,Namak,5.0,Indian
574,d8010527,Saptami,5.0,Indian
575,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
576,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
577,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
578,d15223662,Ummrao,5.0,Indian
579,d804433,Kebabs & Kurries,5.0,Indian
580,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
581,d21511592,Rasoi Kitchen & Bar,5.0,Indian
582,d19428928,Tanatan Shivaji Park,5.0,Indian
583,d1014520,Peshawri,4.5,Indian Healthy
584,d3268182,Nawab Saheb,5.0,Indian
585,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
586,d16845556,Yeda Republic,5.0,Asian
587,d6158439,The Brasserie,4.5,Indian International Asian
588,d17609451,Gallery Café,5.0,Indian International Asian Healthy
589,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
590,d1138825,Lotus Cafe,4.5,Indian Cafe International
591,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
592,d1370074,Dakshin Coastal,4.5,Indian
593,d947165,Flamboyante,4.5,Indian
594,d5899260,Bombay High,5.0,Bar
595,d7707818,The Bombay Canteen,4.5,Indian
596,d1202559,It's Mirchi,4.5,Indian
597,d4064145,The Arthouse,4.5,Indian International
598,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
599,d5901185,Fountain Sizzlers,4.5,Indian
600,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
601,d21387580,Fiona,5.0,Italian Indian Bar Asian
602,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
603,d2034920,Namak,5.0,Indian
604,d8010527,Saptami,5.0,Indian
605,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
606,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
607,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
608,d15223662,Ummrao,5.0,Indian
609,d804433,Kebabs & Kurries,5.0,Indian
610,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
611,d21511592,Rasoi Kitchen & Bar,5.0,Indian
612,d19428928,Tanatan Shivaji Park,5.0,Indian
613,d1014520,Peshawri,4.5,Indian Healthy
614,d3268182,Nawab Saheb,5.0,Indian
615,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
616,d16845556,Yeda Republic,5.0,Asian
617,d6158439,The Brasserie,4.5,Indian International Asian
618,d17609451,Gallery Café,5.0,Indian International Asian Healthy
619,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
620,d1138825,Lotus Cafe,4.5,Indian Cafe International
621,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
622,d1370074,Dakshin Coastal,4.5,Indian
623,d947165,Flamboyante,4.5,Indian
624,d5899260,Bombay High,5.0,Bar
625,d7707818,The Bombay Canteen,4.5,Indian
626,d1202559,It's Mirchi,4.5,Indian
627,d4064145,The Arthouse,4.5,Indian International
628,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
629,d5901185,Fountain Sizzlers,4.5,Indian
630,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
631,d21387580,Fiona,5.0,Italian Indian Bar Asian
632,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
633,d2034920,Namak,5.0,Indian
634,d8010527,Saptami,5.0,Indian
635,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
636,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
637,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
638,d15223662,Ummrao,5.0,Indian
639,d804433,Kebabs & Kurries,5.0,Indian
640,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
641,d21511592,Rasoi Kitchen & Bar,5.0,Indian
642,d19428928,Tanatan Shivaji Park,5.0,Indian
643,d1014520,Peshawri,4.5,Indian Healthy
644,d3268182,Nawab Saheb,5.0,Indian
645,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
646,d16845556,Yeda Republic,5.0,Asian
647,d6158439,The Brasserie,4.5,Indian International Asian
648,d17609451,Gallery Café,5.0,Indian International Asian Healthy
649,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
650,d1138825,Lotus Cafe,4.5,Indian Cafe International
651,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
652,d1370074,Dakshin Coastal,4.5,Indian
653,d947165,Flamboyante,4.5,Indian
654,d5899260,Bombay High,5.0,Bar
655,d7707818,The Bombay Canteen,4.5,Indian
656,d1202559,It's Mirchi,4.5,Indian
657,d4064145,The Arthouse,4.5,Indian International
658,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
659,d5901185,Fountain Sizzlers,4.5,Indian
660,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
661,d21387580,Fiona,5.0,Italian Indian Bar Asian
662,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
663,d2034920,Namak,5.0,Indian
664,d8010527,Saptami,5.0,Indian
665,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
666,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
667,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
668,d15223662,Ummrao,5.0,Indian
669,d804433,Kebabs & Kurries,5.0,Indian
670,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
671,d21511592,Rasoi Kitchen & Bar,5.0,Indian
672,d19428928,Tanatan Shivaji Park,5.0,Indian
673,d1014520,Peshawri,4.5,Indian Healthy
674,d3268182,Nawab Saheb,5.0,Indian
675,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
676,d16845556,Yeda Republic,5.0,Asian
677,d6158439,The Brasserie,4.5,Indian International Asian
678,d17609451,Gallery Café,5.0,Indian International Asian Healthy
679,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
680,d1138825,Lotus Cafe,4.5,Indian Cafe International
681,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
682,d1370074,Dakshin Coastal,4.5,Indian
683,d947165,Flamboyante,4.5,Indian
684,d5899260,Bombay High,5.0,Bar
685,d7707818,The Bombay Canteen,4.5,Indian
686,d1202559,It's Mirchi,4.5,Indian
687,d4064145,The Arthouse,4.5,Indian International
688,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
689,d5901185,Fountain Sizzlers,4.5,Indian
690,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
691,d21387580,Fiona,5.0,Italian Indian Bar Asian
692,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
693,d2034920,Namak,5.0,Indian
694,d8010527,Saptami,5.0,Indian
695,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
696,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
697,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
698,d15223662,Ummrao,5.0,Indian
699,d804433,Kebabs & Kurries,5.0,Indian
700,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
701,d21511592,Rasoi Kitchen & Bar,5.0,Indian
702,d19428928,Tanatan Shivaji Park,5.0,Indian
703,d1014520,Peshawri,4.5,Indian Healthy
704,d3268182,Nawab Saheb,5.0,Indian
705,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
706,d16845556,Yeda Republic,5.0,Asian
707,d6158439,The Brasserie,4.5,Indian International Asian
708,d17609451,Gallery Café,5.0,Indian International Asian Healthy
709,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
710,d1138825,Lotus Cafe,4.5,Indian Cafe International
711,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
712,d1370074,Dakshin Coastal,4.5,Indian
713,d947165,Flamboyante,4.5,Indian
714,d5899260,Bombay High,5.0,Bar
715,d7707818,The Bombay Canteen,4.5,Indian
716,d1202559,It's Mirchi,4.5,Indian
717,d4064145,The Arthouse,4.5,Indian International
718,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
719,d5901185,Fountain Sizzlers,4.5,Indian
720,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
721,d21387580,Fiona,5.0,Italian Indian Bar Asian
722,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
723,d2034920,Namak,5.0,Indian
724,d8010527,Saptami,5.0,Indian
725,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
726,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
727,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
728,d15223662,Ummrao,5.0,Indian
729,d804433,Kebabs & Kurries,5.0,Indian
730,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
731,d21511592,Rasoi Kitchen & Bar,5.0,Indian
732,d19428928,Tanatan Shivaji Park,5.0,Indian
733,d1014520,Peshawri,4.5,Indian Healthy
734,d3268182,Nawab Saheb,5.0,Indian
735,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
736,d16845556,Yeda Republic,5.0,Asian
737,d6158439,The Brasserie,4.5,Indian International Asian
738,d17609451,Gallery Café,5.0,Indian International Asian Healthy
739,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
740,d1138825,Lotus Cafe,4.5,Indian Cafe International
741,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
742,d1370074,Dakshin Coastal,4.5,Indian
743,d947165,Flamboyante,4.5,Indian
744,d5899260,Bombay High,5.0,Bar
745,d7707818,The Bombay Canteen,4.5,Indian
746,d1202559,It's Mirchi,4.5,Indian
747,d4064145,The Arthouse,4.5,Indian International
748,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
749,d5901185,Fountain Sizzlers,4.5,Indian
750,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
751,d21387580,Fiona,5.0,Italian Indian Bar Asian
752,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
753,d2034920,Namak,5.0,Indian
754,d8010527,Saptami,5.0,Indian
755,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
756,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
757,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
758,d15223662,Ummrao,5.0,Indian
759,d804433,Kebabs & Kurries,5.0,Indian
760,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
761,d21511592,Rasoi Kitchen & Bar,5.0,Indian
762,d19428928,Tanatan Shivaji Park,5.0,Indian
763,d1014520,Peshawri,4.5,Indian Healthy
764,d3268182,Nawab Saheb,5.0,Indian
765,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
766,d16845556,Yeda Republic,5.0,Asian
767,d6158439,The Brasserie,4.5,Indian International Asian
768,d17609451,Gallery Café,5.0,Indian International Asian Healthy
769,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
770,d1138825,Lotus Cafe,4.5,Indian Cafe International
771,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
772,d1370074,Dakshin Coastal,4.5,Indian
773,d947165,Flamboyante,4.5,Indian
774,d5899260,Bombay High,5.0,Bar
775,d7707818,The Bombay Canteen,4.5,Indian
776,d1202559,It's Mirchi,4.5,Indian
777,d4064145,The Arthouse,4.5,Indian International
778,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
779,d5901185,Fountain Sizzlers,4.5,Indian
780,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
781,d21387580,Fiona,5.0,Italian Indian Bar Asian
782,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
783,d2034920,Namak,5.0,Indian
784,d8010527,Saptami,5.0,Indian
785,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
786,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
787,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
788,d15223662,Ummrao,5.0,Indian
789,d804433,Kebabs & Kurries,5.0,Indian
790,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
791,d21511592,Rasoi Kitchen & Bar,5.0,Indian
792,d19428928,Tanatan Shivaji Park,5.0,Indian
793,d1014520,Peshawri,4.5,Indian Healthy
794,d3268182,Nawab Saheb,5.0,Indian
795,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
796,d16845556,Yeda Republic,5.0,Asian
797,d6158439,The Brasserie,4.5,Indian International Asian
798,d17609451,Gallery Café,5.0,Indian International Asian Healthy
799,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
800,d1138825,Lotus Cafe,4.5,Indian Cafe International
801,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
802,d1370074,Dakshin Coastal,4.5,Indian
803,d947165,Flamboyante,4.5,Indian
804,d5899260,Bombay High,5.0,Bar
805,d7707818,The Bombay Canteen,4.5,Indian
806,d1202559,It's Mirchi,4.5,Indian
807,d4064145,The Arthouse,4.5,Indian International
808,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
809,d5901185,Fountain Sizzlers,4.5,Indian
810,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
811,d21387580,Fiona,5.0,Italian Indian Bar Asian
812,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
813,d2034920,Namak,5.0,Indian
814,d8010527,Saptami,5.0,Indian
815,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
816,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
817,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
818,d15223662,Ummrao,5.0,Indian
819,d804433,Kebabs & Kurries,5.0,Indian
820,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
821,d21511592,Rasoi Kitchen & Bar,5.0,Indian
822,d19428928,Tanatan Shivaji Park,5.0,Indian
823,d1014520,Peshawri,4.5,Indian Healthy
824,d3268182,Nawab Saheb,5.0,Indian
825,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
826,d16845556,Yeda Republic,5.0,Asian
827,d6158439,The Brasserie,4.5,Indian International Asian
828,d17609451,Gallery Café,5.0,Indian International Asian Healthy
829,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
830,d1138825,Lotus Cafe,4.5,Indian Cafe International
831,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
832,d1370074,Dakshin Coastal,4.5,Indian
833,d947165,Flamboyante,4.5,Indian
834,d5899260,Bombay High,5.0,Bar
835,d7707818,The Bombay Canteen,4.5,Indian
836,d1202559,It's Mirchi,4.5,Indian
837,d4064145,The Arthouse,4.5,Indian International
838,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
839,d5901185,Fountain Sizzlers,4.5,Indian
840,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
841,d21387580,Fiona,5.0,Italian Indian Bar Asian
842,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
843,d2034920,Namak,5.0,Indian
844,d8010527,Saptami,5.0,Indian
845,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
846,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
847,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
848,d15223662,Ummrao,5.0,Indian
849,d804433,Kebabs & Kurries,5.0,Indian
850,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
851,d21511592,Rasoi Kitchen & Bar,5.0,Indian
852,d19428928,Tanatan Shivaji Park,5.0,Indian
853,d1014520,Peshawri,4.5,Indian Healthy
854,d3268182,Nawab Saheb,5.0,Indian
855,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
856,d16845556,Yeda Republic,5.0,Asian
857,d6158439,The Brasserie,4.5,Indian International Asian
858,d17609451,Gallery Café,5.0,Indian International Asian Healthy
859,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
860,d1138825,Lotus Cafe,4.5,Indian Cafe International
861,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
862,d1370074,Dakshin Coastal,4.5,Indian
863,d947165,Flamboyante,4.5,Indian
864,d5899260,Bombay High,5.0,Bar
865,d7707818,The Bombay Canteen,4.5,Indian
866,d1202559,It's Mirchi,4.5,Indian
867,d4064145,The Arthouse,4.5,Indian International
868,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
869,d5901185,Fountain Sizzlers,4.5,Indian
870,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
871,d21387580,Fiona,5.0,Italian Indian Bar Asian
872,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
873,d2034920,Namak,5.0,Indian
